pattern_id,variant_id,category,pattern_name,variant_desc,dtype,difficulty,compiler_fixable,num_loops,num_arrays,lines_of_code,expected_speedup_range
COMP,COMP_v462,Composed,Multiple Overlapping Patterns,"Parallel arrays vs tagged pointers + lookup [CedarDB DaMoN24], float",float,hard,False,2,2,15,10x-1000x
COMP,COMP_v463,Composed,Multiple Overlapping Patterns,"Triple: invariant call + branch + temps, int",int,hard,False,2,2,15,10x-1000x
COMP,COMP_v464,Composed,Multiple Overlapping Patterns,"AoS dense over sparse vs SoA skip-zero, double",double,hard,False,2,2,15,10x-1000x
COMP,COMP_v465,Composed,Multiple Overlapping Patterns,"Noinline loop-invariant scale + hoistable branch, float",float,hard,False,2,2,15,10x-1000x
COMP,COMP_v466,Composed,Multiple Overlapping Patterns,"Wide struct vs hot/cold split [Abseil Tip 62], int",int,hard,False,2,2,15,10x-1000x
COMP,COMP_v467,Composed,Multiple Overlapping Patterns,"Top-down DP descent vs bottom-up sequential, float",float,hard,False,2,2,15,10x-1000x
COMP,COMP_v468,Composed,Multiple Overlapping Patterns,"Sparse vec x col-major matrix vs sparse fast + row-major, int",int,hard,False,2,2,15,10x-1000x
COMP,COMP_v469,Composed,Multiple Overlapping Patterns,"Brute scan vs hash-table lookup, double",double,hard,False,2,2,15,10x-1000x
COMP,COMP_v470,Composed,Multiple Overlapping Patterns,"Recursive 2D DP col-major vs iterative row-major, double",double,hard,False,2,2,15,10x-1000x
COMP,COMP_v471,Composed,Multiple Overlapping Patterns,"qsort + per-elem noinline vs detect-sorted + hoist, int",int,hard,False,2,2,15,10x-1000x
COMP,COMP_v472,Composed,Multiple Overlapping Patterns,"AoS dense over sparse vs SoA skip-zero, float",float,hard,False,2,2,15,10x-1000x
COMP,COMP_v473,Composed,Multiple Overlapping Patterns,"Redundant aggregation + column-major, double",double,hard,False,2,2,15,10x-1000x
COMP,COMP_v474,Composed,Multiple Overlapping Patterns,"qsort + per-elem noinline vs detect-sorted + hoist, double",double,hard,False,2,2,15,10x-1000x
COMP,COMP_v475,Composed,Multiple Overlapping Patterns,"AoS dense over sparse vs SoA skip-zero, double",double,hard,False,2,2,15,10x-1000x
COMP,COMP_v476,Composed,Multiple Overlapping Patterns,"Noinline penalty + temp decomposition, double",double,hard,False,2,2,15,10x-1000x
COMP,COMP_v477,Composed,Multiple Overlapping Patterns,"Per-chunk memcpy vs shared buffer + selection [DuckDB SIGMOD25], float",float,hard,False,2,2,15,10x-1000x
COMP,COMP_v478,Composed,Multiple Overlapping Patterns,"Recursive Fib + noinline lookup vs iterative + hoist, int",int,hard,False,2,2,15,10x-1000x
COMP,COMP_v479,Composed,Multiple Overlapping Patterns,"Recursive Fib + noinline lookup vs iterative + hoist, double",double,hard,False,2,2,15,10x-1000x
COMP,COMP_v480,Composed,Multiple Overlapping Patterns,"Triple: invariant call + branch + temps, double",double,hard,False,2,2,15,10x-1000x
COMP,COMP_v482,Composed,Multiple Overlapping Patterns,"Per-element input branch vs split-pass vectorize, double",double,hard,False,2,2,15,10x-1000x
COMP,COMP_v483,Composed,Multiple Overlapping Patterns,"Sparse vec x col-major matrix vs sparse fast + row-major, int",int,hard,False,2,2,15,10x-1000x
COMP,COMP_v484,Composed,Multiple Overlapping Patterns,"Per-element input branch vs split-pass vectorize, double",double,hard,False,2,2,15,10x-1000x
COMP,COMP_v485,Composed,Multiple Overlapping Patterns,"Wide struct vs hot/cold split [Abseil Tip 62], double",double,hard,False,2,2,15,10x-1000x
COMP,COMP_v486,Composed,Multiple Overlapping Patterns,"Triple: temps + bounds + cache, int",int,hard,False,2,2,15,10x-1000x
COMP,COMP_v487,Composed,Multiple Overlapping Patterns,"Triple: invariant call + branch + temps, double",double,hard,False,2,2,15,10x-1000x
COMP,COMP_v488,Composed,Multiple Overlapping Patterns,"Redundant aggregation + column-major, double",double,hard,False,2,2,15,10x-1000x
COMP,COMP_v489,Composed,Multiple Overlapping Patterns,"Noinline log-scale + bounds check + temps, int",int,hard,False,2,2,15,10x-1000x
COMP,COMP_v490,Composed,Multiple Overlapping Patterns,"Noinline loop-invariant scale + hoistable branch, double",double,hard,False,2,2,15,10x-1000x
COMP,COMP_v491,Composed,Multiple Overlapping Patterns,"Brute scan vs hash-table lookup, float",float,hard,False,2,2,15,10x-1000x
COMP,COMP_v493,Composed,Multiple Overlapping Patterns,"Recursive 2D DP col-major vs iterative row-major, double",double,hard,False,2,2,15,10x-1000x
COMP,COMP_v494,Composed,Multiple Overlapping Patterns,"Noinline loop-invariant scale + hoistable branch, float",float,hard,False,2,2,15,10x-1000x
COMP,COMP_v495,Composed,Multiple Overlapping Patterns,"Invariant function call + defensive checks, double",double,hard,False,2,2,15,10x-1000x
COMP,COMP_v496,Composed,Multiple Overlapping Patterns,"qsort + per-elem noinline vs detect-sorted + hoist, float",float,hard,False,2,2,15,10x-1000x
COMP,COMP_v497,Composed,Multiple Overlapping Patterns,"Noinline loop-invariant scale + hoistable branch, int",int,hard,False,2,2,15,10x-1000x
COMP,COMP_v498,Composed,Multiple Overlapping Patterns,"Parallel arrays vs tagged pointers + lookup [CedarDB DaMoN24], double",double,hard,False,2,2,15,10x-1000x
COMP,COMP_v499,Composed,Multiple Overlapping Patterns,"Recursive Fib + noinline lookup vs iterative + hoist, int",int,hard,False,2,2,15,10x-1000x
COMP,COMP_v500,Composed,Multiple Overlapping Patterns,"Noinline log-scale + bounds check + temps, float",float,hard,False,2,2,15,10x-1000x
COMP,COMP_v501,Composed,Multiple Overlapping Patterns,"Redundant aggregation + column-major, float",float,hard,False,2,2,15,10x-1000x
COMP,COMP_v502,Composed,Multiple Overlapping Patterns,"Noinline penalty + temp decomposition, float",float,hard,False,2,2,15,10x-1000x
COMP,COMP_v503,Composed,Multiple Overlapping Patterns,"Top-down DP descent vs bottom-up sequential, float",float,hard,False,2,2,15,10x-1000x
COMP,COMP_v504,Composed,Multiple Overlapping Patterns,"Invariant function call + defensive checks, int",int,hard,False,2,2,15,10x-1000x
COMP,COMP_v505,Composed,Multiple Overlapping Patterns,"Per-chunk memcpy vs shared buffer + selection [DuckDB SIGMOD25], float",float,hard,False,2,2,15,10x-1000x
COMP,COMP_v506,Composed,Multiple Overlapping Patterns,"Noinline loop-invariant scale + hoistable branch, float",float,hard,False,2,2,15,10x-1000x
COMP,COMP_v507,Composed,Multiple Overlapping Patterns,"Triple: invariant call + branch + temps, float",float,hard,False,2,2,15,10x-1000x
COMP,COMP_v508,Composed,Multiple Overlapping Patterns,"Recursive Fib + noinline lookup vs iterative + hoist, int",int,hard,False,2,2,15,10x-1000x
COMP,COMP_v509,Composed,Multiple Overlapping Patterns,"Recursive 2D DP col-major vs iterative row-major, double",double,hard,False,2,2,15,10x-1000x
COMP,COMP_v510,Composed,Multiple Overlapping Patterns,"Noinline penalty + temp decomposition, float",float,hard,False,2,2,15,10x-1000x
COMP,COMP_v511,Composed,Multiple Overlapping Patterns,"Noinline loop-invariant scale + hoistable branch, double",double,hard,False,2,2,15,10x-1000x
COMP,COMP_v512,Composed,Multiple Overlapping Patterns,"Top-down DP descent vs bottom-up sequential, int",int,hard,False,2,2,15,10x-1000x
COMP,COMP_v513,Composed,Multiple Overlapping Patterns,"Brute scan vs hash-table lookup, float",float,hard,False,2,2,15,10x-1000x
COMP,COMP_v514,Composed,Multiple Overlapping Patterns,"Noinline loop-invariant scale + hoistable branch, float",float,hard,False,2,2,15,10x-1000x
COMP,COMP_v515,Composed,Multiple Overlapping Patterns,"Hoistable branch + column-major access, int",int,hard,False,2,2,15,10x-1000x
COMP,COMP_v516,Composed,Multiple Overlapping Patterns,"AoS dense over sparse vs SoA skip-zero, float",float,hard,False,2,2,15,10x-1000x
COMP,COMP_v517,Composed,Multiple Overlapping Patterns,"Wide struct vs hot/cold split [Abseil Tip 62], double",double,hard,False,2,2,15,10x-1000x
COMP,COMP_v518,Composed,Multiple Overlapping Patterns,"Triple: temps + bounds + cache, int",int,hard,False,2,2,15,10x-1000x
COMP,COMP_v519,Composed,Multiple Overlapping Patterns,"Wide AoS stride access + redundant bounds, double",double,hard,False,2,2,15,10x-1000x
COMP,COMP_v520,Composed,Multiple Overlapping Patterns,"Noinline log-scale + bounds check + temps, int",int,hard,False,2,2,15,10x-1000x
COMP,COMP_v521,Composed,Multiple Overlapping Patterns,"Recursive 2D DP col-major vs iterative row-major, float",float,hard,False,2,2,15,10x-1000x
COMP,COMP_v522,Composed,Multiple Overlapping Patterns,"Noinline log-scale + bounds check + temps, double",double,hard,False,2,2,15,10x-1000x
COMP,COMP_v523,Composed,Multiple Overlapping Patterns,"qsort + per-elem noinline vs detect-sorted + hoist, double",double,hard,False,2,2,15,10x-1000x
COMP,COMP_v524,Composed,Multiple Overlapping Patterns,"Recursive 2D DP col-major vs iterative row-major, float",float,hard,False,2,2,15,10x-1000x
COMP,COMP_v525,Composed,Multiple Overlapping Patterns,"Q4_K blocks scattered vs Q4_K_x8 interleaved [llama.cpp #12332], int",int,hard,False,2,2,15,10x-1000x
COMP,COMP_v526,Composed,Multiple Overlapping Patterns,"AoS dense over sparse vs SoA skip-zero, double",double,hard,False,2,2,15,10x-1000x
COMP,COMP_v527,Composed,Multiple Overlapping Patterns,"Wide AoS stride access + redundant bounds, int",int,hard,False,2,2,15,10x-1000x
COMP,COMP_v528,Composed,Multiple Overlapping Patterns,"Recursive 2D DP col-major vs iterative row-major, float",float,hard,False,2,2,15,10x-1000x
COMP,COMP_v529,Composed,Multiple Overlapping Patterns,"Triple: invariant call + branch + temps, float",float,hard,False,2,2,15,10x-1000x
COMP,COMP_v530,Composed,Multiple Overlapping Patterns,"Parallel arrays vs tagged pointers + lookup [CedarDB DaMoN24], int",int,hard,False,2,2,15,10x-1000x
COMP,COMP_v531,Composed,Multiple Overlapping Patterns,"Triple: invariant call + branch + temps, float",float,hard,False,2,2,15,10x-1000x
COMP,COMP_v532,Composed,Multiple Overlapping Patterns,"Wide AoS stride access + redundant bounds, float",float,hard,False,2,2,15,10x-1000x
COMP,COMP_v533,Composed,Multiple Overlapping Patterns,"Triple: temps + bounds + cache, int",int,hard,False,2,2,15,10x-1000x
COMP,COMP_v534,Composed,Multiple Overlapping Patterns,"Top-down DP descent vs bottom-up sequential, int",int,hard,False,2,2,15,10x-1000x
COMP,COMP_v536,Composed,Multiple Overlapping Patterns,"Wide struct vs hot/cold split [Abseil Tip 62], int",int,hard,False,2,2,15,10x-1000x
COMP,COMP_v537,Composed,Multiple Overlapping Patterns,"Triple: invariant call + branch + temps, int",int,hard,False,2,2,15,10x-1000x
COMP,COMP_v538,Composed,Multiple Overlapping Patterns,"Parallel arrays vs tagged pointers + lookup [CedarDB DaMoN24], double",double,hard,False,2,2,15,10x-1000x
COMP,COMP_v539,Composed,Multiple Overlapping Patterns,"Per-element input branch vs split-pass vectorize, double",double,hard,False,2,2,15,10x-1000x
COMP,COMP_v540,Composed,Multiple Overlapping Patterns,"Triple: temps + bounds + cache, int",int,hard,False,2,2,15,10x-1000x
COMP,COMP_v541,Composed,Multiple Overlapping Patterns,"Wide AoS stride access + redundant bounds, double",double,hard,False,2,2,15,10x-1000x
COMP,COMP_v542,Composed,Multiple Overlapping Patterns,"Per-element input branch vs split-pass vectorize, double",double,hard,False,2,2,15,10x-1000x
COMP,COMP_v543,Composed,Multiple Overlapping Patterns,"Q4_K blocks scattered vs Q4_K_x8 interleaved [llama.cpp #12332], int",int,hard,False,2,2,15,10x-1000x
COMP,COMP_v544,Composed,Multiple Overlapping Patterns,"Noinline penalty + temp decomposition, int",int,hard,False,2,2,15,10x-1000x
COMP,COMP_v545,Composed,Multiple Overlapping Patterns,"Noinline penalty + temp decomposition, float",float,hard,False,2,2,15,10x-1000x
COMP,COMP_v546,Composed,Multiple Overlapping Patterns,"Redundant aggregation + column-major, int",int,hard,False,2,2,15,10x-1000x
COMP,COMP_v547,Composed,Multiple Overlapping Patterns,"Recursive 2D DP col-major vs iterative row-major, int",int,hard,False,2,2,15,10x-1000x
COMP,COMP_v548,Composed,Multiple Overlapping Patterns,"Invariant function call + defensive checks, float",float,hard,False,2,2,15,10x-1000x
COMP,COMP_v549,Composed,Multiple Overlapping Patterns,"Sparse vec x col-major matrix vs sparse fast + row-major, float",float,hard,False,2,2,15,10x-1000x
COMP,COMP_v550,Composed,Multiple Overlapping Patterns,"Linear branchy vs binary branchless search, int",int,hard,False,2,2,15,10x-1000x
COMP,COMP_v551,Composed,Multiple Overlapping Patterns,"Hoistable branch + column-major access, double",double,hard,False,2,2,15,10x-1000x
COMP,COMP_v552,Composed,Multiple Overlapping Patterns,"Top-down DP descent vs bottom-up sequential, double",double,hard,False,2,2,15,10x-1000x
COMP,COMP_v553,Composed,Multiple Overlapping Patterns,"Invariant function call + defensive checks, float",float,hard,False,2,2,15,10x-1000x
COMP,COMP_v554,Composed,Multiple Overlapping Patterns,"AoS dense over sparse vs SoA skip-zero, int",int,hard,False,2,2,15,10x-1000x
COMP,COMP_v555,Composed,Multiple Overlapping Patterns,"Linear branchy vs binary branchless search, double",double,hard,False,2,2,15,10x-1000x
COMP,COMP_v556,Composed,Multiple Overlapping Patterns,"Recursive 2D DP col-major vs iterative row-major, float",float,hard,False,2,2,15,10x-1000x
COMP,COMP_v558,Composed,Multiple Overlapping Patterns,"Brute scan vs hash-table lookup, int",int,hard,False,2,2,15,10x-1000x
COMP,COMP_v559,Composed,Multiple Overlapping Patterns,"Triple: temps + bounds + cache, double",double,hard,False,2,2,15,10x-1000x
COMP,COMP_v560,Composed,Multiple Overlapping Patterns,"Triple: invariant call + branch + temps, double",double,hard,False,2,2,15,10x-1000x
COMP,COMP_v561,Composed,Multiple Overlapping Patterns,"qsort + per-elem noinline vs detect-sorted + hoist, int",int,hard,False,2,2,15,10x-1000x
COMP,COMP_v562,Composed,Multiple Overlapping Patterns,"Hoistable branch + column-major access, float",float,hard,False,2,2,15,10x-1000x
COMP,COMP_v563,Composed,Multiple Overlapping Patterns,"Wide struct vs hot/cold split [Abseil Tip 62], double",double,hard,False,2,2,15,10x-1000x
COMP,COMP_v564,Composed,Multiple Overlapping Patterns,"Recursive Fib + noinline lookup vs iterative + hoist, double",double,hard,False,2,2,15,10x-1000x
COMP,COMP_v565,Composed,Multiple Overlapping Patterns,"Recursive Fib + noinline lookup vs iterative + hoist, int",int,hard,False,2,2,15,10x-1000x
COMP,COMP_v566,Composed,Multiple Overlapping Patterns,"Triple: temps + bounds + cache, int",int,hard,False,2,2,15,10x-1000x
COMP,COMP_v567,Composed,Multiple Overlapping Patterns,"Triple: temps + bounds + cache, int",int,hard,False,2,2,15,10x-1000x
COMP,COMP_v568,Composed,Multiple Overlapping Patterns,"Noinline loop-invariant scale + hoistable branch, int",int,hard,False,2,2,15,10x-1000x
COMP,COMP_v569,Composed,Multiple Overlapping Patterns,"Noinline log-scale + bounds check + temps, float",float,hard,False,2,2,15,10x-1000x
COMP,COMP_v570,Composed,Multiple Overlapping Patterns,"Triple: temps + bounds + cache, int",int,hard,False,2,2,15,10x-1000x
COMP,COMP_v571,Composed,Multiple Overlapping Patterns,"Per-chunk memcpy vs shared buffer + selection [DuckDB SIGMOD25], double",double,hard,False,2,2,15,10x-1000x
COMP,COMP_v572,Composed,Multiple Overlapping Patterns,"Invariant function call + defensive checks, int",int,hard,False,2,2,15,10x-1000x
COMP,COMP_v573,Composed,Multiple Overlapping Patterns,"Per-chunk memcpy vs shared buffer + selection [DuckDB SIGMOD25], double",double,hard,False,2,2,15,10x-1000x
COMP,COMP_v574,Composed,Multiple Overlapping Patterns,"Triple: temps + bounds + cache, int",int,hard,False,2,2,15,10x-1000x
COMP,COMP_v575,Composed,Multiple Overlapping Patterns,"AoS dense over sparse vs SoA skip-zero, int",int,hard,False,2,2,15,10x-1000x
COMP,COMP_v576,Composed,Multiple Overlapping Patterns,"Triple: invariant call + branch + temps, double",double,hard,False,2,2,15,10x-1000x
COMP,COMP_v577,Composed,Multiple Overlapping Patterns,"Hoistable branch + column-major access, double",double,hard,False,2,2,15,10x-1000x
COMP,COMP_v578,Composed,Multiple Overlapping Patterns,"Triple: invariant call + branch + temps, int",int,hard,False,2,2,15,10x-1000x
COMP,COMP_v579,Composed,Multiple Overlapping Patterns,"Noinline log-scale + bounds check + temps, double",double,hard,False,2,2,15,10x-1000x
COMP,COMP_v580,Composed,Multiple Overlapping Patterns,"Recursive Fib + noinline lookup vs iterative + hoist, float",float,hard,False,2,2,15,10x-1000x
COMP,COMP_v581,Composed,Multiple Overlapping Patterns,"Brute scan vs hash-table lookup, double",double,hard,False,2,2,15,10x-1000x
COMP,COMP_v582,Composed,Multiple Overlapping Patterns,"Hoistable branch + column-major access, int",int,hard,False,2,2,15,10x-1000x
COMP,COMP_v583,Composed,Multiple Overlapping Patterns,"Linear branchy vs binary branchless search, double",double,hard,False,2,2,15,10x-1000x
COMP,COMP_v584,Composed,Multiple Overlapping Patterns,"Redundant aggregation + column-major, double",double,hard,False,2,2,15,10x-1000x
COMP,COMP_v585,Composed,Multiple Overlapping Patterns,"Parallel arrays vs tagged pointers + lookup [CedarDB DaMoN24], double",double,hard,False,2,2,15,10x-1000x
COMP,COMP_v586,Composed,Multiple Overlapping Patterns,"Per-chunk memcpy vs shared buffer + selection [DuckDB SIGMOD25], float",float,hard,False,2,2,15,10x-1000x
COMP,COMP_v587,Composed,Multiple Overlapping Patterns,"Parallel arrays vs tagged pointers + lookup [CedarDB DaMoN24], float",float,hard,False,2,2,15,10x-1000x
